id,device_id,manufacturer,event_type,longitude,latitude,iot_signal_1,iot_signal_3,iot_signal_4,iot_signal_2
659,0x1000000000007,Hot Data Ltd,system malfunction,-92.63665,41.888897,10,52,100,10
660,0x1000000000014,New World Corp,tank below 5%,-93.58068,42.00349,6,53,104,8
661,0x1000000000012,AI Inc.,system malfunction,-92.893196,42.520535,5,55,103,5
662,0x100000000001c,Hot Data Ltd,system malfunction,-92.920235,41.79286,5,51,101,5
663,0x1000000000007,Hot Data Ltd,system malfunction,-92.98588,42.0133,3,54,102,5
664,0x1000000000023,New World Corp,tank below 5%,-93.46038,42.39383,6,55,107,6
665,0x1000000000007,Hot Data Ltd,tank below 5%,-93.54875,41.848255,4,54,106,5
666,0x1000000000019,Hot Data Ltd,device error,-93.46386,41.67225,3,54,100,3
667,0x1000000000020,New World Corp,tank below 5%,-93.59858,42.41075,1,53,104,3
668,0x1000000000024,AI Inc.,device error,-93.46103,41.90401,8,52,103,9
669,0x1000000000023,New World Corp,system malfunction,-92.87447,41.68408,4,51,107,6
670,0x1000000000020,New World Corp,tank below 10%,-92.985085,42.047012,2,54,101,3
671,0x1000000000019,Hot Data Ltd,system malfunction,-92.79768,42.39037,6,52,103,6
672,0x100000000001d,New World Corp,tank below 10%,-92.8213,41.664223,6,51,105,7
673,0x1000000000008,New World Corp,system malfunction,-92.629776,42.25902,8,53,105,8
674,0x100000000000b,New World Corp,device error,-93.234695,42.574104,7,51,106,9
675,0x1000000000013,Hot Data Ltd,tank below 10%,-92.66659,41.944706,6,51,101,7
676,0x1000000000011,New World Corp,system malfunction,-93.49973,42.347755,9,53,107,11
677,0x100000000000b,New World Corp,device error,-93.42504,42.33241,6,52,103,6
678,0x100000000001b,AI Inc.,tank below 10%,-93.29382,41.98624,7,52,105,9
679,0x100000000001e,AI Inc.,tank below 5%,-93.44252,41.6945,2,53,101,2
680,0x100000000000a,Hot Data Ltd,system malfunction,-93.35702,41.915874,8,54,106,10
681,0x1000000000022,Hot Data Ltd,tank below 5%,-93.61587,41.776447,5,54,103,5
682,0x1000000000012,AI Inc.,system malfunction,-92.83905,42.26083,3,52,103,4
683,0x100000000000f,AI Inc.,tank below 5%,-93.52322,41.65389,1,51,105,2
684,0x1000000000013,Hot Data Ltd,device error,-92.72911,41.61799,2,53,104,2
685,0x100000000000a,Hot Data Ltd,tank below 5%,-93.335884,41.835724,7,52,104,9
686,0x1000000000000,AI Inc.,device error,-92.96726,42.337406,2,51,104,3
687,0x1000000000017,New World Corp,tank below 10%,-93.52013,42.509865,2,53,100,3
688,0x1000000000013,Hot Data Ltd,tank below 5%,-92.66842,41.982975,2,54,102,4
689,0x100000000000b,New World Corp,system malfunction,-93.060074,42.054794,7,53,106,8
690,0x1000000000009,AI Inc.,device error,-93.531876,42.582985,5,51,106,7
691,0x1000000000011,New World Corp,system malfunction,-93.62715,42.57897,3,51,102,3
692,0x1000000000026,New World Corp,system malfunction,-93.214745,42.12775,5,51,103,5
693,0x100000000000e,New World Corp,tank below 10%,-92.74762,41.967567,6,50,100,8
694,0x100000000000f,AI Inc.,tank below 5%,-93.14712,42.18412,3,52,100,3
695,0x1000000000006,AI Inc.,device error,-93.291145,42.3339,10,53,106,10
696,0x1000000000019,Hot Data Ltd,device error,-93.09768,42.11856,5,53,103,5
697,0x1000000000002,New World Corp,device error,-93.55758,42.439568,10,52,100,12
698,0x100000000001f,Hot Data Ltd,tank below 5%,-92.66785,41.609802,9,53,103,9
699,0x1000000000001,Hot Data Ltd,device error,-92.75058,42.36472,9,54,106,11
700,0x1000000000022,Hot Data Ltd,tank below 5%,-93.418335,41.71523,8,55,103,8
701,0x1000000000000,AI Inc.,system malfunction,-93.499565,41.904408,5,54,105,7
702,0x100000000000c,AI Inc.,tank below 10%,-93.21849,42.566494,9,53,107,11
703,0x1000000000003,AI Inc.,system malfunction,-93.28225,42.550137,2,54,104,3
704,0x1000000000003,AI Inc.,tank below 5%,-93.036766,42.435204,8,53,106,9
705,0x1000000000003,AI Inc.,system malfunction,-93.06861,42.530178,3,50,106,3
706,0x1000000000015,AI Inc.,system malfunction,-93.14235,42.28175,2,53,101,2
707,0x1000000000019,Hot Data Ltd,device error,-92.64984,41.771355,5,53,100,7
708,0x1000000000008,New World Corp,system malfunction,-92.68756,42.14884,2,51,106,3
709,0x1000000000009,AI Inc.,tank below 10%,-93.553566,42.221516,4,53,102,4
710,0x1000000000027,AI Inc.,tank below 5%,-92.72139,42.453735,4,54,105,6
711,0x100000000000d,Hot Data Ltd,system malfunction,-92.88155,42.223747,8,51,105,10
712,0x1000000000011,New World Corp,system malfunction,-92.73785,42.47448,10,55,107,11
713,0x1000000000005,New World Corp,tank below 5%,-92.837006,42.374496,7,54,101,7
714,0x100000000001b,AI Inc.,system malfunction,-93.00583,41.698715,5,52,107,7
715,0x100000000001a,New World Corp,device error,-93.26281,42.14055,5,55,102,7
716,0x1000000000001,Hot Data Ltd,system malfunction,-93.21302,41.701214,5,51,103,5
717,0x1000000000018,AI Inc.,tank below 5%,-93.364334,42.57999,9,53,101,11
718,0x100000000001e,AI Inc.,system malfunction,-93.08589,42.471413,2,53,104,3
719,0x1000000000023,New World Corp,tank below 5%,-93.38591,42.43828,3,53,101,4
720,0x1000000000003,AI Inc.,tank below 5%,-93.016106,41.735462,1,51,104,3
721,0x1000000000018,AI Inc.,tank below 5%,-92.86285,41.891937,5,53,107,7
722,0x1000000000019,Hot Data Ltd,device error,-93.62093,41.718277,4,55,103,5
723,0x1000000000007,Hot Data Ltd,system malfunction,-93.544334,42.1592,3,51,104,4
724,0x1000000000009,AI Inc.,tank below 5%,-92.94261,42.39519,2,55,106,2
725,0x100000000001c,Hot Data Ltd,device error,-93.51722,42.10958,7,52,102,8
726,0x1000000000016,Hot Data Ltd,device error,-92.85244,41.985107,7,52,100,9
727,0x1000000000014,New World Corp,tank below 5%,-93.38403,42.36134,10,55,103,10
728,0x100000000001c,Hot Data Ltd,tank below 5%,-92.897,42.565334,2,51,106,3
729,0x1000000000013,Hot Data Ltd,tank below 5%,-93.49125,42.160454,8,52,102,9
730,0x1000000000002,New World Corp,tank below 5%,-93.46398,41.63775,10,54,103,10
731,0x1000000000011,New World Corp,system malfunction,-92.79491,41.716507,6,51,105,8
732,0x100000000000f,AI Inc.,tank below 5%,-92.89851,42.324326,6,54,106,8
733,0x1000000000023,New World Corp,tank below 5%,-93.162056,42.027897,2,51,107,2
734,0x1000000000011,New World Corp,tank below 5%,-93.02358,42.197742,3,51,105,5
735,0x1000000000003,AI Inc.,tank below 5%,-93.21246,41.80432,5,52,103,6
736,0x1000000000007,Hot Data Ltd,tank below 5%,-93.337105,41.971436,9,55,102,9
737,0x1000000000015,AI Inc.,system malfunction,-93.078156,42.32131,1,53,102,1
738,0x1000000000013,Hot Data Ltd,tank below 5%,-93.50069,41.610584,1,54,106,2
739,0x1000000000026,New World Corp,tank below 5%,-93.34868,41.609196,7,53,103,9
740,0x1000000000004,Hot Data Ltd,system malfunction,-93.030754,42.46,5,54,102,7
741,0x1000000000001,Hot Data Ltd,system malfunction,-93.10047,42.568264,7,52,101,8
742,0x100000000001b,AI Inc.,tank below 10%,-93.02477,42.137646,6,52,102,6
743,0x100000000001f,Hot Data Ltd,tank below 5%,-92.77406,41.894188,9,53,102,11
744,0x1000000000009,AI Inc.,tank below 10%,-93.58788,41.870914,2,53,103,3
745,0x1000000000013,Hot Data Ltd,device error,-92.78698,41.970898,7,50,100,8
746,0x100000000000f,AI Inc.,tank below 10%,-93.6079,41.891518,4,53,101,6
747,0x1000000000000,AI Inc.,tank below 10%,-93.5229,42.08361,8,51,102,10
748,0x1000000000025,Hot Data Ltd,device error,-93.33562,42.551163,8,54,107,8
749,0x1000000000009,AI Inc.,tank below 10%,-93.20815,42.048386,9,53,101,9
750,0x1000000000006,AI Inc.,system malfunction,-93.36376,42.12353,8,52,103,9
751,0x1000000000024,AI Inc.,device error,-92.84923,42.071575,9,52,103,10
752,0x1000000000019,Hot Data Ltd,tank below 5%,-93.1936,41.605392,7,51,103,8
753,0x1000000000004,Hot Data Ltd,tank below 5%,-92.72061,42.11668,5,53,105,5
754,0x100000000000a,Hot Data Ltd,system malfunction,-93.517876,41.873642,5,54,102,5
755,0x1000000000008,New World Corp,tank below 5%,-93.31291,42.49581,7,51,106,9
756,0x1000000000006,AI Inc.,device error,-92.786476,41.781578,4,52,101,5
757,0x1000000000021,AI Inc.,device error,-92.95087,42.323593,10,52,101,10
758,0x1000000000025,Hot Data Ltd,system malfunction,-92.70697,42.46802,9,51,103,10
759,0x1000000000002,New World Corp,device error,-93.41593,42.471157,3,51,106,3
760,0x1000000000002,New World Corp,device error,-92.72834,41.73558,10,54,100,11
761,0x1000000000009,AI Inc.,device error,-92.897064,42.261032,9,54,102,11
762,0x1000000000013,Hot Data Ltd,system malfunction,-93.14896,42.016537,1,50,101,1
763,0x1000000000016,Hot Data Ltd,tank below 10%,-93.54583,42.56909,8,54,106,9
764,0x100000000000b,New World Corp,system malfunction,-93.43467,41.83383,8,54,104,10
765,0x1000000000017,New World Corp,tank below 10%,-93.19334,41.884197,2,54,106,4
766,0x100000000001b,AI Inc.,system malfunction,-93.58721,42.026535,2,51,107,2
767,0x1000000000024,AI Inc.,tank below 10%,-92.740944,41.902786,9,53,106,11
768,0x100000000001d,New World Corp,tank below 5%,-92.95023,41.807323,8,51,104,10
769,0x100000000001a,New World Corp,tank below 5%,-93.4049,41.784008,4,54,103,6
770,0x1000000000015,AI Inc.,tank below 5%,-93.40197,41.826015,3,51,101,3
771,0x100000000000a,Hot Data Ltd,tank below 10%,-93.16158,41.887825,5,51,104,5
772,0x1000000000027,AI Inc.,tank below 5%,-93.04987,42.049515,2,51,105,4
773,0x1000000000021,AI Inc.,tank below 5%,-92.9267,41.788315,8,54,101,8
774,0x1000000000005,New World Corp,system malfunction,-93.50554,42.4185,8,51,104,9
775,0x1000000000001,Hot Data Ltd,tank below 5%,-93.391685,42.58195,6,53,106,7
776,0x100000000001d,New World Corp,device error,-93.50855,41.78136,6,51,104,7
777,0x1000000000015,AI Inc.,tank below 5%,-92.735016,42.46077,5,51,100,7
778,0x1000000000005,New World Corp,device error,-93.16552,41.80613,8,54,107,10
779,0x100000000001b,AI Inc.,tank below 5%,-92.642586,42.33824,3,53,105,5
780,0x100000000001c,Hot Data Ltd,tank below 5%,-92.642334,41.84254,10,50,104,11
781,0x1000000000010,Hot Data Ltd,tank below 5%,-92.67516,41.930042,6,52,101,6
782,0x1000000000025,Hot Data Ltd,tank below 5%,-93.55189,41.763676,3,54,103,4
783,0x100000000000c,AI Inc.,system malfunction,-93.14951,41.67564,3,51,107,4
784,0x1000000000001,Hot Data Ltd,tank below 10%,-93.28939,42.106018,5,51,102,7
785,0x1000000000006,AI Inc.,system malfunction,-93.33218,42.159378,5,51,107,7
786,0x1000000000024,AI Inc.,device error,-92.666725,42.371754,4,55,106,5
787,0x100000000001b,AI Inc.,tank below 5%,-93.33008,41.639942,6,51,101,8
788,0x1000000000020,New World Corp,system malfunction,-92.72649,42.299576,10,52,101,11
789,0x1000000000009,AI Inc.,device error,-93.0349,41.61527,9,51,104,11
790,0x1000000000003,AI Inc.,device error,-92.669716,42.437145,7,50,106,9
791,0x1000000000025,Hot Data Ltd,device error,-92.82769,41.93282,6,54,104,6
792,0x1000000000000,AI Inc.,system malfunction,-93.62608,42.326942,6,54,104,7
793,0x1000000000015,AI Inc.,tank below 10%,-93.2447,41.921997,10,52,100,12
794,0x100000000001c,Hot Data Ltd,tank below 10%,-93.2613,42.080715,5,50,106,6
795,0x1000000000013,Hot Data Ltd,tank below 10%,-93.382935,41.652138,9,54,104,11
796,0x100000000000a,Hot Data Ltd,device error,-92.98144,41.703968,6,53,102,7
797,0x1000000000006,AI Inc.,tank below 5%,-93.20245,42.04467,7,55,101,7
798,0x1000000000017,New World Corp,tank below 5%,-93.380844,42.395817,2,55,107,2
799,0x1000000000011,New World Corp,tank below 5%,-92.656876,41.856827,4,54,106,6
800,0x100000000000c,AI Inc.,device error,-93.25432,42.583565,9,54,102,10
801,0x1000000000004,Hot Data Ltd,system malfunction,-93.202484,42.11512,5,55,100,7
802,0x1000000000014,New World Corp,device error,-93.11097,42.086018,8,51,104,10
803,0x1000000000001,Hot Data Ltd,system malfunction,-93.17159,42.452423,6,52,102,7
804,0x100000000000e,New World Corp,tank below 5%,-93.48687,41.80104,6,51,101,8
805,0x1000000000016,Hot Data Ltd,tank below 10%,-92.952965,41.8962,9,52,106,10
806,0x1000000000025,Hot Data Ltd,tank below 10%,-93.44319,42.58997,6,51,103,6
807,0x1000000000005,New World Corp,tank below 5%,-92.7365,41.695538,1,54,105,1
808,0x1000000000021,AI Inc.,device error,-92.823975,42.42737,9,55,101,10
809,0x1000000000027,AI Inc.,device error,-92.80243,42.245617,10,55,104,12
810,0x1000000000015,AI Inc.,tank below 10%,-92.73605,41.70365,5,51,101,5
811,0x1000000000005,New World Corp,tank below 5%,-92.954384,41.881058,9,53,103,10
812,0x100000000000b,New World Corp,system malfunction,-93.098976,41.668972,9,54,105,11
813,0x100000000001a,New World Corp,device error,-93.314156,42.29805,7,51,105,8
814,0x1000000000024,AI Inc.,tank below 5%,-92.816475,42.575085,7,52,106,9
815,0x1000000000003,AI Inc.,device error,-92.795586,41.89179,2,53,103,4
816,0x1000000000024,AI Inc.,device error,-93.50494,41.757336,9,54,107,11
817,0x1000000000016,Hot Data Ltd,tank below 5%,-93.468506,42.566,6,53,104,7
818,0x1000000000024,AI Inc.,tank below 10%,-93.33674,42.34869,8,53,103,9
819,0x1000000000013,Hot Data Ltd,device error,-92.97403,42.010284,6,53,100,7
820,0x1000000000002,New World Corp,tank below 10%,-92.96682,41.72055,9,54,100,9
821,0x100000000000d,Hot Data Ltd,tank below 5%,-93.20091,42.264538,5,55,104,5
822,0x1000000000013,Hot Data Ltd,tank below 5%,-92.68827,41.953403,3,54,102,3
823,0x100000000000a,Hot Data Ltd,device error,-93.61938,42.332443,7,52,102,9
824,0x100000000000d,Hot Data Ltd,tank below 10%,-93.177795,41.97677,5,53,101,7
825,0x1000000000011,New World Corp,tank below 5%,-93.017944,41.832657,5,51,100,7
826,0x1000000000021,AI Inc.,tank below 5%,-93.153175,42.491795,10,55,103,11
827,0x1000000000013,Hot Data Ltd,device error,-92.907265,42.30915,10,53,106,11
828,0x1000000000016,Hot Data Ltd,tank below 5%,-92.74437,42.5728,10,53,104,10
829,0x1000000000006,AI Inc.,system malfunction,-92.824066,41.978138,3,55,105,4
830,0x100000000000d,Hot Data Ltd,system malfunction,-93.568474,42.308636,2,51,102,4
831,0x1000000000007,Hot Data Ltd,device error,-93.50739,41.999073,4,52,106,4
832,0x1000000000015,AI Inc.,device error,-93.44675,42.459396,8,52,101,8
833,0x100000000001a,New World Corp,device error,-92.79016,42.323063,5,54,101,6
834,0x1000000000022,Hot Data Ltd,tank below 5%,-92.903786,42.473614,2,51,101,3
835,0x1000000000020,New World Corp,system malfunction,-93.51758,42.169575,2,52,104,3
836,0x1000000000025,Hot Data Ltd,device error,-93.55997,42.36292,5,55,100,7
837,0x100000000001c,Hot Data Ltd,tank below 10%,-93.14228,41.825092,3,52,103,3
838,0x1000000000002,New World Corp,tank below 5%,-92.830246,41.9748,4,53,103,6
839,0x100000000001f,Hot Data Ltd,system malfunction,-93.109955,42.542233,10,54,104,11
840,0x1000000000024,AI Inc.,tank below 10%,-93.12655,41.740242,4,51,107,6
841,0x1000000000018,AI Inc.,device error,-92.884834,42.3093,8,52,105,10
842,0x1000000000015,AI Inc.,device error,-92.769775,42.31893,8,51,105,8
843,0x1000000000027,AI Inc.,device error,-92.89288,42.428696,6,53,106,6
844,0x100000000000f,AI Inc.,device error,-92.759155,42.032597,3,52,106,4
845,0x100000000001f,Hot Data Ltd,device error,-92.86061,41.80861,3,54,102,3
846,0x1000000000019,Hot Data Ltd,tank below 10%,-92.90987,41.830326,8,51,101,9
847,0x1000000000005,New World Corp,tank below 5%,-92.82206,42.307613,4,54,103,4
848,0x100000000000f,AI Inc.,tank below 5%,-93.35128,42.040707,7,54,105,9
849,0x1000000000020,New World Corp,tank below 5%,-92.65467,41.814224,10,50,104,11
850,0x100000000000b,New World Corp,system malfunction,-93.51779,41.616978,7,52,107,9
851,0x1000000000009,AI Inc.,system malfunction,-93.33564,42.54717,4,52,105,4
852,0x1000000000000,AI Inc.,device error,-93.30923,42.15224,4,54,102,5
853,0x100000000000d,Hot Data Ltd,device error,-92.81168,42.3406,10,52,105,10
854,0x1000000000007,Hot Data Ltd,device error,-93.6223,42.27031,2,54,106,4
855,0x1000000000021,AI Inc.,device error,-93.46127,41.61634,9,51,103,10
856,0x100000000000a,Hot Data Ltd,device error,-92.67146,42.38661,5,54,101,7
857,0x1000000000008,New World Corp,system malfunction,-92.73365,42.579876,1,52,103,1
858,0x100000000000c,AI Inc.,tank below 5%,-93.6274,42.298065,4,51,102,4
859,0x100000000001f,Hot Data Ltd,tank below 5%,-92.84872,41.70692,9,54,107,10
860,0x1000000000022,Hot Data Ltd,device error,-93.606575,42.316456,9,50,107,10
861,0x1000000000010,Hot Data Ltd,system malfunction,-93.08361,42.568287,5,52,101,7
862,0x1000000000015,AI Inc.,tank below 5%,-92.83045,41.7,4,51,101,5
863,0x100000000001b,AI Inc.,tank below 5%,-93.060196,42.513004,1,52,103,2
864,0x1000000000024,AI Inc.,tank below 5%,-92.9619,42.325607,4,53,107,4
865,0x100000000001a,New World Corp,tank below 5%,-93.36881,42.59318,9,52,102,9
866,0x1000000000019,Hot Data Ltd,tank below 10%,-93.42317,42.121708,6,54,106,7
867,0x1000000000003,AI Inc.,device error,-92.93055,42.08848,4,51,101,6
868,0x1000000000003,AI Inc.,tank below 10%,-92.915085,41.815876,6,51,101,7
869,0x100000000000b,New World Corp,tank below 10%,-93.452576,41.67859,7,53,100,9
870,0x1000000000000,AI Inc.,device error,-92.782425,42.403828,8,51,106,10
871,0x1000000000001,Hot Data Ltd,tank below 5%,-93.27109,42.292255,1,51,106,1
872,0x1000000000023,New World Corp,system malfunction,-92.85113,42.168915,3,50,100,3
873,0x1000000000017,New World Corp,tank below 10%,-93.03749,41.96615,7,54,107,9
874,0x1000000000024,AI Inc.,tank below 10%,-92.817444,42.286896,4,55,103,6
875,0x100000000000d,Hot Data Ltd,tank below 10%,-92.872856,42.29557,6,50,101,7
876,0x1000000000013,Hot Data Ltd,system malfunction,-93.27646,42.408096,7,52,107,8
877,0x1000000000027,AI Inc.,device error,-93.09307,41.637512,4,53,102,4
878,0x1000000000004,Hot Data Ltd,tank below 10%,-92.83201,42.418037,4,54,102,4
879,0x1000000000021,AI Inc.,tank below 5%,-93.1883,42.167072,8,53,103,9
880,0x1000000000024,AI Inc.,tank below 10%,-93.0938,41.638065,5,51,102,6
881,0x1000000000027,AI Inc.,device error,-92.66709,41.92977,7,50,103,8
882,0x1000000000008,New World Corp,device error,-93.17549,42.172604,7,52,100,8
883,0x1000000000007,Hot Data Ltd,tank below 5%,-93.31722,42.53156,9,54,101,9
884,0x100000000000a,Hot Data Ltd,tank below 5%,-93.30901,42.0036,5,51,105,6
885,0x1000000000012,AI Inc.,device error,-92.70316,42.174458,7,51,104,7
886,0x1000000000006,AI Inc.,tank below 5%,-93.35447,41.95681,5,53,106,6
887,0x100000000001b,AI Inc.,tank below 5%,-93.1495,42.512943,6,52,102,8
888,0x1000000000018,AI Inc.,device error,-93.13431,41.841537,7,55,103,8
889,0x100000000000f,AI Inc.,tank below 10%,-92.982315,42.227524,4,52,101,6
890,0x1000000000020,New World Corp,system malfunction,-92.633896,42.083733,8,53,101,9
891,0x100000000000d,Hot Data Ltd,tank below 5%,-92.7887,42.16012,5,55,105,5
892,0x1000000000013,Hot Data Ltd,system malfunction,-93.21104,41.943336,6,51,103,6
893,0x1000000000023,New World Corp,tank below 5%,-92.77699,42.001606,5,53,102,6
894,0x100000000001e,AI Inc.,system malfunction,-93.601845,42.36947,4,53,101,6
895,0x1000000000008,New World Corp,tank below 5%,-93.24753,41.827682,7,55,103,8
896,0x100000000001d,New World Corp,tank below 10%,-93.461365,41.788784,3,55,107,4
897,0x1000000000009,AI Inc.,device error,-93.1572,42.581635,2,52,105,3
898,0x1000000000014,New World Corp,tank below 10%,-93.315186,41.94535,6,54,102,7
899,0x1000000000015,AI Inc.,tank below 5%,-93.0038,42.35856,10,54,104,11
900,0x100000000001c,Hot Data Ltd,device error,-92.82156,42.02947,8,51,106,10
901,0x100000000001d,New World Corp,system malfunction,-93.53438,41.875015,2,55,102,3
902,0x1000000000015,AI Inc.,device error,-92.80036,41.660168,1,53,102,2
903,0x1000000000004,Hot Data Ltd,system malfunction,-93.50721,41.684837,6,52,106,6
904,0x100000000001d,New World Corp,device error,-93.39853,41.83308,3,52,104,4
905,0x100000000001f,Hot Data Ltd,device error,-93.27501,42.568295,6,51,101,6
906,0x1000000000000,AI Inc.,tank below 5%,-92.81612,41.65364,1,50,102,2
907,0x1000000000017,New World Corp,system malfunction,-93.194115,41.831028,7,51,102,7
908,0x100000000001b,AI Inc.,device error,-93.45125,41.769962,7,53,105,7
909,0x1000000000018,AI Inc.,system malfunction,-92.64924,41.822647,4,51,103,6
910,0x1000000000026,New World Corp,tank below 5%,-93.27145,42.129868,4,51,105,5
911,0x1000000000002,New World Corp,device error,-93.362076,41.743763,2,53,106,2
912,0x1000000000002,New World Corp,tank below 5%,-93.00445,42.472137,3,52,101,4
913,0x1000000000021,AI Inc.,tank below 5%,-92.95057,42.31948,6,53,104,6
914,0x1000000000012,AI Inc.,system malfunction,-93.47502,41.86843,4,53,107,4
915,0x1000000000002,New World Corp,device error,-93.04088,42.3163,9,54,100,9
916,0x1000000000017,New World Corp,device error,-92.96762,42.18406,3,55,107,5
917,0x100000000001e,AI Inc.,device error,-92.98385,42.3766,9,54,106,10
918,0x1000000000014,New World Corp,device error,-93.176895,42.229454,10,52,103,12
919,0x100000000001f,Hot Data Ltd,tank below 5%,-92.81604,42.068077,8,51,102,8
920,0x1000000000009,AI Inc.,system malfunction,-93.16055,41.801136,8,51,104,9
921,0x1000000000017,New World Corp,tank below 10%,-93.34571,42.047752,10,55,104,10
922,0x1000000000022,Hot Data Ltd,device error,-93.072556,41.66244,1,54,101,2
923,0x1000000000001,Hot Data Ltd,device error,-93.35022,42.57399,3,53,102,4
924,0x100000000001b,AI Inc.,device error,-92.91354,42.541187,1,51,100,2
925,0x1000000000001,Hot Data Ltd,system malfunction,-93.52948,42.059826,6,51,104,6
926,0x1000000000004,Hot Data Ltd,system malfunction,-93.082405,42.57078,6,51,106,6
927,0x1000000000009,AI Inc.,tank below 10%,-93.382835,42.07317,4,51,100,5
928,0x100000000001b,AI Inc.,tank below 5%,-93.10337,41.756023,5,52,101,5
929,0x100000000001f,Hot Data Ltd,system malfunction,-93.33429,41.842907,1,54,105,1
930,0x1000000000015,AI Inc.,device error,-93.256096,41.61294,9,50,100,9
931,0x100000000000d,Hot Data Ltd,tank below 5%,-93.13291,41.862404,6,50,101,7
932,0x100000000000a,Hot Data Ltd,tank below 10%,-93.596176,41.617065,9,53,101,10
933,0x100000000000a,Hot Data Ltd,tank below 10%,-92.6873,41.839752,9,54,107,9
934,0x100000000000d,Hot Data Ltd,tank below 10%,-92.93581,42.56261,1,54,101,3
935,0x1000000000023,New World Corp,tank below 10%,-93.22038,42.55008,9,53,107,9
936,0x1000000000016,Hot Data Ltd,tank below 10%,-93.15292,42.52422,2,53,103,3
937,0x1000000000011,New World Corp,tank below 5%,-93.21497,42.085285,10,54,100,11
938,0x1000000000002,New World Corp,system malfunction,-92.717186,42.0422,3,52,103,5
939,0x100000000000d,Hot Data Ltd,tank below 5%,-93.27672,42.304787,5,52,102,5
940,0x1000000000015,AI Inc.,tank below 5%,-93.57365,42.07888,9,52,106,9
941,0x100000000001a,New World Corp,system malfunction,-92.99683,42.177185,6,52,103,7
942,0x1000000000021,AI Inc.,tank below 5%,-92.79005,41.901505,1,51,103,1
943,0x1000000000022,Hot Data Ltd,device error,-93.26791,41.93271,9,52,103,11
944,0x1000000000022,Hot Data Ltd,tank below 5%,-93.49871,42.020416,9,55,104,11
945,0x1000000000025,Hot Data Ltd,tank below 5%,-93.076004,42.39786,10,52,100,10
946,0x1000000000011,New World Corp,tank below 10%,-93.274925,41.93016,1,55,103,2
947,0x100000000000e,New World Corp,tank below 5%,-92.72053,41.78705,3,55,100,5
948,0x1000000000025,Hot Data Ltd,tank below 5%,-93.449,41.969337,2,55,103,2
949,0x1000000000022,Hot Data Ltd,device error,-93.570854,41.988945,4,53,105,6
950,0x1000000000006,AI Inc.,system malfunction,-92.83263,41.99983,7,54,105,7
951,0x100000000000f,AI Inc.,device error,-93.06599,41.70631,8,53,101,8
952,0x1000000000020,New World Corp,tank below 10%,-93.14999,42.250137,7,54,106,7
953,0x1000000000008,New World Corp,device error,-92.89923,41.99319,8,54,103,8
954,0x100000000000b,New World Corp,device error,-92.64594,42.389175,4,55,103,5
955,0x100000000001d,New World Corp,system malfunction,-93.06747,41.671574,5,52,101,5
956,0x1000000000021,AI Inc.,device error,-93.34355,41.799824,7,52,102,9
957,0x100000000001a,New World Corp,tank below 5%,-92.81553,41.67921,5,55,101,5
958,0x100000000001c,Hot Data Ltd,system malfunction,-93.3449,41.678276,5,55,103,7
959,0x100000000000a,Hot Data Ltd,device error,-93.31947,41.91848,5,52,101,6
960,0x1000000000002,New World Corp,tank below 5%,-93.613106,42.390926,8,53,106,10
961,0x1000000000013,Hot Data Ltd,system malfunction,-93.27073,41.6163,7,53,100,8
962,0x1000000000021,AI Inc.,tank below 5%,-93.11673,42.33586,5,53,102,5
963,0x1000000000017,New World Corp,tank below 5%,-93.344864,42.195553,7,52,100,9
964,0x1000000000000,AI Inc.,system malfunction,-92.67231,42.35684,4,55,102,5
965,0x1000000000004,Hot Data Ltd,system malfunction,-93.102295,42.09929,10,51,106,11
966,0x1000000000021,AI Inc.,system malfunction,-93.286,42.20605,1,52,107,2
967,0x100000000000b,New World Corp,tank below 10%,-93.48199,42.535576,6,51,104,6
968,0x1000000000009,AI Inc.,system malfunction,-92.638535,41.84716,6,51,106,7
969,0x1000000000018,AI Inc.,device error,-93.39504,41.684593,3,52,100,5
970,0x100000000001b,AI Inc.,system malfunction,-92.754456,42.529636,5,52,107,6
971,0x100000000000f,AI Inc.,tank below 10%,-92.63402,42.222973,8,54,104,10
972,0x1000000000023,New World Corp,device error,-93.34017,41.628647,6,55,100,8
973,0x100000000001b,AI Inc.,device error,-93.49004,42.436195,8,51,105,10
974,0x100000000001d,New World Corp,tank below 5%,-93.13689,42.135403,8,54,104,8
975,0x1000000000001,Hot Data Ltd,tank below 5%,-93.312515,41.89144,5,55,102,5
976,0x1000000000011,New World Corp,tank below 5%,-92.738914,42.3208,5,54,103,5
977,0x1000000000016,Hot Data Ltd,tank below 10%,-93.25684,42.534344,2,51,103,4
978,0x1000000000022,Hot Data Ltd,device error,-92.70025,41.70816,7,53,104,7
979,0x100000000001b,AI Inc.,tank below 5%,-93.49183,42.44627,2,51,100,4
980,0x1000000000007,Hot Data Ltd,device error,-93.52367,42.21081,10,52,102,11
981,0x1000000000012,AI Inc.,system malfunction,-93.39058,41.602287,2,51,107,3
982,0x100000000001b,AI Inc.,device error,-92.95899,41.782948,2,54,101,3
983,0x100000000001f,Hot Data Ltd,system malfunction,-93.24407,41.64826,1,54,100,1
984,0x1000000000019,Hot Data Ltd,system malfunction,-93.19982,41.783344,9,54,103,9
985,0x1000000000003,AI Inc.,system malfunction,-92.854965,41.710625,9,52,106,11
986,0x100000000000e,New World Corp,device error,-93.36289,42.44665,9,50,101,10
987,0x100000000000e,New World Corp,tank below 5%,-92.81445,42.128834,8,54,102,8
